epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,24013,3.11821,4.40292,3.74194,0.35195,0.41667,0.25012,0.13113,4.54664,5.25586,5.51521,0.000313729,0.000313729,0.000313729
84,24301.4,3.09272,4.35227,3.70365,0.34183,0.40278,0.26194,0.12702,4.61352,5.24506,5.60317,0.000297226,0.000297226,0.000297226
85,24590.1,3.08072,4.32941,3.68572,0.31168,0.37302,0.2412,0.12753,4.64016,5.29645,5.6146,0.000280723,0.000280723,0.000280723
86,24883.2,3.05945,4.37155,3.69647,0.32918,0.40278,0.25402,0.12698,4.76926,5.2147,5.68437,0.00026422,0.00026422,0.00026422
87,25174.6,3.08123,4.29945,3.69965,0.31169,0.4088,0.2496,0.13183,4.67487,5.14145,5.65171,0.000247716,0.000247716,0.000247716
88,25467.7,3.07443,4.31852,3.67557,0.28856,0.40237,0.23108,0.10815,4.90607,5.35278,5.72559,0.000231213,0.000231213,0.000231213
89,25756.7,3.05342,4.26182,3.65774,0.46906,0.34325,0.29541,0.13834,4.55225,5.19157,5.44691,0.00021471,0.00021471,0.00021471
90,26046.3,3.06077,4.32547,3.66792,0.34409,0.43056,0.26039,0.13425,4.58441,5.17813,5.57577,0.000198206,0.000198206,0.000198206
91,26337.7,3.06914,4.06549,3.71424,0.30787,0.43254,0.25236,0.12672,4.69852,5.21554,5.68191,0.000181703,0.000181703,0.000181703
92,26630.5,3.09436,4.0069,3.72795,0.29991,0.42328,0.26335,0.13636,4.63781,5.22646,5.57839,0.0001652,0.0001652,0.0001652
93,26922.3,3.04513,4.00683,3.6904,0.31666,0.41468,0.25825,0.12519,4.69655,5.23418,5.57646,0.000148696,0.000148696,0.000148696
94,27212.6,3.06207,4.01136,3.69589,0.32877,0.37708,0.25573,0.12809,4.74947,5.14235,5.64114,0.000132193,0.000132193,0.000132193
95,27502.9,3.02584,3.94897,3.68037,0.33216,0.40476,0.27207,0.13798,4.70319,5.11313,5.58945,0.00011569,0.00011569,0.00011569
96,27791.6,3.0401,3.90989,3.66745,0.36252,0.41865,0.29245,0.149,4.67213,4.99702,5.58407,9.91865e-05,9.91865e-05,9.91865e-05
97,28082.2,3.01089,3.92422,3.64892,0.42312,0.32937,0.27825,0.13489,4.68492,5.11217,5.63215,8.26832e-05,8.26832e-05,8.26832e-05
98,28368.7,3.0122,3.89087,3.65498,0.45951,0.32738,0.28508,0.13445,4.67724,5.08389,5.59114,6.61799e-05,6.61799e-05,6.61799e-05
99,28658.8,2.99292,3.87939,3.63578,0.42758,0.32341,0.2733,0.13142,4.71358,5.0661,5.65472,4.96766e-05,4.96766e-05,4.96766e-05
100,28947.2,2.99441,3.86319,3.62219,0.31645,0.40049,0.26213,0.12738,4.77722,5.0976,5.70881,3.31733e-05,3.31733e-05,3.31733e-05
