epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
55,2987.47,0.17222,0.635,1,0.9348,0.000775822,0.000775822,0.000775822
56,3041.22,0.16396,0.635,1,1.09119,0.000759318,0.000759318,0.000759318
57,3094.94,0.14274,0.68,1,0.88616,0.000742815,0.000742815,0.000742815
58,3149.48,0.14122,0.743,1,0.78593,0.000726312,0.000726312,0.000726312
59,3203.23,0.12567,0.646,1,1.04489,0.000709809,0.000709809,0.000709809
60,3257.65,0.13761,0.635,1,1.16772,0.000693305,0.000693305,0.000693305
61,3312,0.15375,0.625,1,1.06981,0.000676802,0.000676802,0.000676802
62,3365.78,0.11748,0.661,1,0.84739,0.000660299,0.000660299,0.000660299
63,3420.93,0.11563,0.604,1,1.60813,0.000643795,0.000643795,0.000643795
64,3474.86,0.11742,0.65,1,1.38544,0.000627292,0.000627292,0.000627292
65,3528.47,0.12232,0.654,1,1.20702,0.000610789,0.000610789,0.000610789
66,3582.39,0.10789,0.673,1,1.35293,0.000594286,0.000594286,0.000594286
67,3636.27,0.1074,0.636,1,1.18226,0.000577782,0.000577782,0.000577782
68,3689.77,0.14059,0.631,1,1.05006,0.000561279,0.000561279,0.000561279
69,3746.37,0.11431,0.631,1,1.23273,0.000544776,0.000544776,0.000544776
70,3800.88,0.10085,0.662,1,1.43086,0.000528272,0.000528272,0.000528272
71,3855.18,0.1216,0.625,1,1.12866,0.000511769,0.000511769,0.000511769
72,3909.63,0.10856,0.642,1,1.27482,0.000495266,0.000495266,0.000495266
73,3964.01,0.09752,0.68,1,0.97879,0.000478762,0.000478762,0.000478762
74,4018.8,0.10121,0.651,1,1.07843,0.000462259,0.000462259,0.000462259
75,4072.79,0.11644,0.664,1,0.98749,0.000445756,0.000445756,0.000445756
76,4127.12,0.10188,0.659,1,1.31682,0.000429253,0.000429253,0.000429253
77,4181.48,0.09679,0.671,1,1.19779,0.000412749,0.000412749,0.000412749
78,4235.59,0.08668,0.671,1,1.10343,0.000396246,0.000396246,0.000396246
79,4290.04,0.09986,0.693,1,0.94765,0.000379743,0.000379743,0.000379743
80,4344.63,0.09765,0.685,1,0.94994,0.000363239,0.000363239,0.000363239
81,4398.93,0.09432,0.7,1,0.94645,0.000346736,0.000346736,0.000346736
82,4453.38,0.09296,0.724,1,0.82952,0.000330233,0.000330233,0.000330233
83,4507.6,0.08367,0.688,1,1.14465,0.000313729,0.000313729,0.000313729
84,4561.78,0.09377,0.704,1,0.84774,0.000297226,0.000297226,0.000297226
85,4616.66,0.09321,0.717,1,0.8986,0.000280723,0.000280723,0.000280723
86,4670.84,0.09411,0.691,1,0.95112,0.00026422,0.00026422,0.00026422
87,4725.74,0.09297,0.678,1,1.08673,0.000247716,0.000247716,0.000247716
88,4779.96,0.08175,0.694,1,1.13036,0.000231213,0.000231213,0.000231213
89,4834.79,0.07433,0.726,1,0.95194,0.00021471,0.00021471,0.00021471
90,4890.05,0.0667,0.735,1,0.91452,0.000198206,0.000198206,0.000198206
91,4944.85,0.08152,0.747,1,0.65584,0.000181703,0.000181703,0.000181703
92,4998.64,0.08684,0.751,1,0.74451,0.0001652,0.0001652,0.0001652
93,5052.04,0.07639,0.721,1,0.8116,0.000148696,0.000148696,0.000148696
94,5106.75,0.08114,0.722,1,0.80862,0.000132193,0.000132193,0.000132193
95,5161.04,0.07586,0.753,1,0.71014,0.00011569,0.00011569,0.00011569
96,5216.26,0.06782,0.728,1,0.77706,9.91865e-05,9.91865e-05,9.91865e-05
97,5271.74,0.07484,0.72,1,0.76271,8.26832e-05,8.26832e-05,8.26832e-05
98,5327.08,0.06787,0.726,1,0.71071,6.61799e-05,6.61799e-05,6.61799e-05
99,5380.86,0.06119,0.729,1,0.6954,4.96766e-05,4.96766e-05,4.96766e-05
100,5435.29,0.07251,0.729,1,0.65374,3.31733e-05,3.31733e-05,3.31733e-05
